time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1716607420.61038518,0.02174838,4457,0.00032047,0.00000000,0,0.00000117,270972,270993,47,0.00047086
1716607420.71065927,0.02082850,4346,0.00036556,0.00000000,0,0.00000109,270993,270979,38,0.00051600
1716607420.81063676,0.02076489,4477,0.00024118,0.00000000,0,0.00000104,270979,270985,37,0.00043580
1716607420.91058946,0.02074498,4330,0.00028816,0.00000000,0,0.00000083,270985,271015,47,0.00047862
1716607421.01047683,0.02222478,4414,0.00040496,0.00000000,0,0.00000105,271015,271016,41,0.00047644
1716607421.11047602,0.02156202,4393,0.00017921,0.00000000,0,0.00000106,271016,271018,23,0.00036480
1716607421.21050787,0.02133477,4363,0.00026949,0.00000000,0,0.00000103,271018,271007,29,0.00047535
1716607421.30997610,0.02121867,4494,0.00023398,0.00000000,0,0.00000099,271007,271028,35,0.00070966
1716607421.41073751,0.02052944,4359,0.00030101,0.00000000,0,0.00000126,271028,271032,38,0.00070657
1716607421.51070833,0.02042753,4380,0.00023755,0.00000000,0,0.00000118,271032,271013,28,0.00050468
1716607421.61074781,0.02066839,4420,0.00015884,0.00000000,0,0.00000104,271013,271026,27,0.00047496
1716607421.71073699,0.02067223,4359,0.00046493,0.00000000,0,0.00000141,271026,271048,40,0.00046962
1716607421.80988550,0.02104855,4465,0.00026113,0.00000000,0,0.00000080,271048,271068,36,0.00052457
1716607421.91002250,0.01986163,4426,0.00020742,0.00000000,0,0.00000104,271068,271075,30,0.00046825
1716607422.00986481,0.02289810,4447,0.00026067,0.00000000,0,0.00000089,271075,271092,37,0.00054138
1716607422.11005521,0.02189809,4493,0.00024518,0.00000000,0,0.00000092,271092,271104,35,0.00046986
1716607422.21011066,0.02107930,4384,0.00033678,0.00000000,0,0.00000101,271104,271115,40,0.00046225
1716607422.31007075,0.02306430,4414,0.00023383,0.00000000,0,0.00000091,271115,271129,34,0.00046577
1716607422.41006207,0.02472362,4437,0.00048455,0.00000000,0,0.00000129,271129,271131,46,0.00053849
1716607422.51000500,0.02174028,4348,0.00023440,0.00000000,0,0.00000132,271131,271153,44,0.00046663
1716607422.60989213,0.02155797,4378,0.00031904,0.00000000,0,0.00000083,271153,271148,38,0.00050483
1716607422.70985508,0.02021202,4459,0.00038947,0.00000000,0,0.00000079,271148,271155,49,0.00046504
1716607422.81005502,0.02059692,4405,0.00017669,0.00000000,0,0.00000097,271155,271178,37,0.00043606
1716607422.91000676,0.01992922,4495,0.00027613,0.00000000,0,0.00000126,271178,271199,44,0.00034797
1716607423.01000142,0.02247478,4423,0.00026546,0.00000000,0,0.00000102,271199,271207,33,0.00046725
1716607423.11001420,0.02084198,4402,0.00018789,0.00000000,0,0.00000099,271207,271224,24,0.00047973
1716607423.21015429,0.02240176,4415,0.00035921,0.00000000,0,0.00000109,271224,271225,48,0.00050249
1716607423.31013846,0.02143831,4395,0.00029955,0.00000000,0,0.00000103,271225,271244,41,0.00045099
1716607423.41010022,0.02237771,4448,0.00028317,0.00000000,0,0.00000102,271244,271254,28,0.00046110
1716607423.51038599,0.02179564,4396,0.00019959,0.00000000,0,0.00000092,271254,271256,36,0.00046609
1716607423.61027241,0.02183574,4424,0.00024091,0.00000000,0,0.00000100,271256,271252,35,0.00048164
1716607423.71041489,0.02273472,4525,0.00022172,0.00000000,0,0.00000096,271252,271258,30,0.00047454
1716607423.81040692,0.01971087,4423,0.00016911,0.00000000,0,0.00000139,271258,271252,30,0.00069680
1716607423.91053319,0.02300260,4525,0.00025140,0.00000000,0,0.00000108,271252,271266,29,0.00045802
1716607424.01048183,0.02251571,4452,0.00029042,0.00000000,0,0.00000130,271266,271265,40,0.00047836
1716607424.11057854,0.02354812,4413,0.00023949,0.00000000,0,0.00000088,271265,271273,34,0.00046523
1716607424.21061921,0.02226364,4491,0.00021660,0.00000000,0,0.00000086,271273,271284,30,0.00047134
1716607424.31071377,0.02079106,4415,0.00017311,0.00000000,0,0.00000117,271284,271305,30,0.00046376
1716607424.41080713,0.02183247,4447,0.00029828,0.00000000,0,0.00000142,271305,271327,42,0.00066546
1716607424.51076603,0.02187120,4453,0.00021174,0.00000000,0,0.00000106,271327,271335,31,0.00038654
1716607424.61079097,0.02212429,4449,0.00023537,0.00000000,0,0.00000110,271335,271347,36,0.00047056
1716607424.71097827,0.02193388,4531,0.00020158,0.00000000,0,0.00000092,271347,271357,36,0.00044682
1716607424.81094527,0.02249080,4446,0.00034758,0.00000000,0,0.00000146,271357,271367,38,0.00047907
1716607424.91090941,0.02339333,4447,0.00029253,0.00000000,0,0.00000111,271367,271361,35,0.00048563
1716607425.01103544,0.02187944,4387,0.00023652,0.00000000,0,0.00000113,271361,271368,35,0.00047047
1716607425.11109114,0.02141959,4439,0.00034007,0.00000000,0,0.00000133,271368,271375,43,0.00068085
1716607425.21105790,0.02117177,4470,0.00017116,0.00000000,0,0.00000101,271375,271388,31,0.00046545
1716607425.31095147,0.02143617,4385,0.00015691,0.00000000,0,0.00000084,271388,271399,30,0.00047796
1716607425.41094708,0.02036159,4425,0.00022253,0.00000000,0,0.00000101,271399,271405,42,0.00047529
1716607425.51100850,0.02128157,4428,0.00049271,0.00000000,0,0.00000084,271405,271416,36,0.00056033
1716607425.60992360,0.02074141,4386,0.00037207,0.00000000,0,0.00000111,271416,271423,37,0.00047106
1716607425.71001458,0.02306478,4478,0.00030529,0.00000000,0,0.00000087,271423,271438,38,0.00048304
1716607425.81111503,0.02032695,4346,0.00032178,0.00000000,0,0.00000084,271438,271444,43,0.00046246
1716607425.91013169,0.02684958,4431,0.00026453,0.00000000,0,0.00000100,271444,271473,40,0.00022881
1716607426.01124287,0.02605597,4377,0.00035317,0.00000000,0,0.00000084,271473,271483,37,0.00046767
1716607426.11128974,0.02053297,4349,0.00022915,0.00000000,0,0.00000095,271483,271492,38,0.00048079
1716607426.21122861,0.02035333,4399,0.00037113,0.00000000,0,0.00000087,271492,271489,46,0.00023831
1716607426.31013131,0.02121297,4289,0.00021421,0.00000000,0,0.00000094,271489,271504,26,0.00047079
1716607426.41009569,0.02080798,4326,0.00019045,0.00000000,0,0.00000096,271504,271517,35,0.00046396
1716607426.51001763,0.02177711,4321,0.00021420,0.00000000,0,0.00000088,271517,271507,32,0.00051624
1716607426.61005139,0.02243707,4304,0.00025032,0.00000000,0,0.00000080,271507,271522,27,0.00052621
1716607426.71026874,0.02286576,4364,0.00024636,0.00000000,0,0.00000089,271522,271548,33,0.00046322
1716607426.81023073,0.02100103,4237,0.00018821,0.00000000,0,0.00000099,271548,271552,29,0.00048208
1716607426.90990543,0.02187421,4306,0.00045938,0.00000000,0,0.00000100,271552,271561,35,0.00048413
1716607427.01002097,0.02307630,4287,0.00036564,0.00000000,0,0.00000110,271561,271542,33,0.00047162
1716607427.10993958,0.02241120,4273,0.00018392,0.00000000,0,0.00000101,271542,271544,23,0.00049372
1716607427.20988393,0.02090476,4349,0.00035955,0.00000000,0,0.00000115,271544,271543,29,0.00046292
1716607427.31008005,0.02141855,4221,0.00039771,0.00000000,0,0.00000167,271543,271567,56,0.00046733
1716607427.40998888,0.02556097,4277,0.00032874,0.00000000,0,0.00000107,271567,271567,36,0.00041037
1716607427.50988078,0.02485007,4323,0.00020263,0.00000000,0,0.00000115,271567,271581,32,0.00050292
1716607427.61005211,0.02293779,4226,0.00023826,0.00000000,0,0.00000116,271581,271593,37,0.00047179
1716607427.71001458,0.02311675,4334,0.00029861,0.00000000,0,0.00000088,271593,271608,29,0.00047558
1716607427.81004000,0.02025442,4352,0.00021394,0.00000000,0,0.00000060,271608,271632,36,0.00046985
1716607427.91025591,0.02434488,4267,0.00018076,0.00000000,0,0.00000135,271632,271652,35,0.00029852
1716607428.01015568,0.02206666,4314,0.00019573,0.00000000,0,0.00000127,271652,271676,40,0.00019230
1716607428.11026978,0.02426854,4287,0.00025851,0.00000000,0,0.00000140,271676,271684,41,0.00027243
1716607428.21041512,0.02051172,4262,0.00063270,0.00000000,0,0.00000095,271684,271691,37,0.00022874
1716607428.31044888,0.02300603,4313,0.00029828,0.00000000,0,0.00000113,271691,271709,37,0.00096020
1716607428.41039801,0.02191550,4251,0.00034396,0.00000000,0,0.00000101,271709,271716,49,0.00047181
1716607428.51054788,0.02257075,4289,0.00015416,0.00000000,0,0.00000137,271716,271731,33,0.00046540
1716607428.61060691,0.02279437,4299,0.00018617,0.00000000,0,0.00000098,271731,271754,41,0.00046102
1716607428.71071267,0.02160155,4230,0.00028043,0.00000000,0,0.00000125,271754,271769,42,0.00047445
1716607428.81066465,0.01963405,4315,0.00020920,0.00000000,0,0.00000090,271769,271796,41,0.00046837
1716607428.91070628,0.02244484,4232,0.00029850,0.00000000,0,0.00000092,271796,271801,39,0.00046962
1716607429.01054859,0.02395264,4316,0.00019359,0.00000000,0,0.00000108,271801,271813,29,0.00048071
1716607429.11083484,0.02169601,4296,0.00043429,0.00000000,0,0.00000097,271813,271817,36,0.00057018
1716607429.21076798,0.01962809,4198,0.00018930,0.00000000,0,0.00000089,271817,271830,33,0.00034190
1716607429.31091499,0.02061315,4325,0.00022406,0.00000000,0,0.00000073,271830,271855,44,0.00047132
1716607429.41069722,0.02107787,4254,0.00022271,0.00000000,0,0.00000096,271855,271875,42,0.00047095
1716607429.51066375,0.02202222,4284,0.00015742,0.00000000,0,0.00000085,271875,271881,31,0.00046355
1716607429.61087179,0.02238988,4295,0.00018856,0.00000000,0,0.00000108,271881,271877,37,0.00046313
1716607429.71085382,0.02094381,4239,0.00035792,0.00000000,0,0.00000109,271877,271894,38,0.00046279
1716607429.81079006,0.02129516,4297,0.00023625,0.00000000,0,0.00000095,271894,271910,32,0.00047716
1716607429.91084266,0.02224859,4258,0.00022667,0.00000000,0,0.00000102,271910,271930,39,0.00052279
1716607430.01097393,0.02192229,4242,0.00020562,0.00000000,0,0.00000094,271930,271942,37,0.00047814
1716607430.11094809,0.02284807,4303,0.00016098,0.00000000,0,0.00000083,271942,271952,37,0.00048090
1716607430.21100235,0.02380119,4266,0.00041208,0.00000000,0,0.00000123,271952,271952,39,0.00046486
1716607430.31114411,0.02054233,4319,0.00028781,0.00000000,0,0.00000058,271952,271962,38,0.00049979
1716607430.41012788,0.02278302,4217,0.00047919,0.00000000,0,0.00000080,271962,271922,45,0.00046012
1716607430.50996661,0.02247526,4268,0.00020775,0.00000000,0,0.00000114,271922,271932,35,0.00046434
1716607430.61027575,0.02218402,4330,0.00025916,0.00000000,0,0.00000092,271932,271941,39,0.00047837
1716607430.71027732,0.02205636,4207,0.00026217,0.00000000,0,0.00000113,271941,271946,37,0.00051552
1716607430.80998755,0.02248969,4330,0.00030294,0.00000000,0,0.00000081,271946,271963,42,0.00064512
1716607430.91004968,0.02010684,4240,0.00018233,0.00000000,0,0.00000121,271963,271977,29,0.00048589
1716607431.00994730,0.02193657,4283,0.00017059,0.00000000,0,0.00000092,271977,271991,30,0.00047645
1716607431.11002612,0.02031779,4304,0.00020557,0.00000000,0,0.00000128,271991,272003,36,0.00048422
1716607431.20984149,0.02247151,4226,0.00022673,0.00000000,0,0.00000094,272003,272009,34,0.00047692
1716607431.30986834,0.02360037,4370,0.00023107,0.00000000,0,0.00000110,272009,272018,28,0.00046520
1716607431.40998292,0.02054196,4262,0.00018406,0.00000000,0,0.00000113,272018,272027,35,0.00048189
1716607431.51008248,0.02266936,4250,0.00016214,0.00000000,0,0.00000110,272027,272047,34,0.00050382
1716607431.60996127,0.02145156,4281,0.00021171,0.00000000,0,0.00000097,272047,272068,43,0.00046595
1716607431.71004510,0.02034821,4214,0.00025011,0.00000000,0,0.00000095,272068,272079,36,0.00047492
1716607431.81021523,0.02501958,4303,0.00037853,0.00000000,0,0.00000142,272079,272091,43,0.00044129
1716607431.91026020,0.02244210,4220,0.00016874,0.00000000,0,0.00000146,272091,272110,28,0.00046458
1716607432.01027846,0.02091551,4203,0.00041124,0.00000000,0,0.00000096,272110,272121,44,0.00052270
1716607432.11018777,0.02400789,4293,0.00019680,0.00000000,0,0.00000091,272121,272144,41,0.00048757
1716607432.21025515,0.02294281,4176,0.00018141,0.00000000,0,0.00000092,272144,272159,29,0.00051806
1716607432.31047726,0.02116914,4225,0.00027728,0.00000000,0,0.00000087,272159,272148,32,0.00047332
1716607432.41061330,0.02273196,4145,0.00014167,0.00000000,0,0.00000133,272148,272152,24,0.00045918
1716607432.51050901,0.02228613,4167,0.00026296,0.00000000,0,0.00000153,272152,272137,32,0.00052537
1716607432.61047673,0.02359885,4233,0.00015881,0.00000000,0,0.00000133,272137,272152,36,0.00070196
1716607432.71059251,0.02141989,4112,0.00055782,0.00000000,0,0.00000116,272152,272079,36,0.00045939
1716607432.81072402,0.02019367,4220,0.00023254,0.00000000,0,0.00000093,272079,272103,42,0.00047744
1716607432.91075945,0.02180626,4127,0.00011840,0.00000000,0,0.00000103,272103,272105,23,0.00048332
1716607433.01076603,0.02318554,4130,0.00032939,0.00000000,0,0.00000117,272105,272123,38,0.00050311
1716607433.11080480,0.02286829,4216,0.00020021,0.00000000,0,0.00000085,272123,272134,36,0.00046805
1716607433.21081090,0.02009920,4102,0.00029894,0.00000000,0,0.00000128,272134,272154,37,0.00046349
1716607433.31073117,0.02249350,4182,0.00019808,0.00000000,0,0.00000079,272154,272168,34,0.00051520
1716607433.41065836,0.02257242,4148,0.00042883,0.00000000,0,0.00000106,272168,272143,41,0.00046474
1716607433.51071596,0.02141464,4100,0.00027411,0.00000000,0,0.00000097,272143,272155,35,0.00068812
1716607433.61105943,0.02253461,4137,0.00018425,0.00000000,0,0.00000103,272155,272173,35,0.00046782
1716607433.71004081,0.02281266,4128,0.00021114,0.00000000,0,0.00000121,272173,272193,31,0.00027430
1716607433.81012392,0.02094907,4170,0.00024751,0.00000000,0,0.00000093,272193,272204,34,0.00047604
1716607433.90994477,0.02234560,4211,0.00033970,0.00000000,0,0.00000117,272204,272187,39,0.00046447
1716607434.01095486,0.02254992,4091,0.00025846,0.00000000,0,0.00000117,272187,272199,38,0.00032632
1716607434.11101007,0.02218143,4150,0.00028259,0.00000000,0,0.00000087,272199,272197,42,0.00022177
1716607434.20970035,0.02128407,4131,0.00030913,0.00000000,0,0.00000082,272197,272185,39,0.00022230
1716607434.30985928,0.02355232,4095,0.00058728,0.00000000,0,0.00000094,272185,272179,44,0.00046075
1716607434.41014123,0.02157429,4184,0.00022140,0.00000000,0,0.00000084,272179,272188,48,0.00048444
1716607434.50997019,0.02338707,4082,0.00026781,0.00000000,0,0.00000104,272188,272202,38,0.00048012
1716607434.60994053,0.02261506,4101,0.00013614,0.00000000,0,0.00000135,272202,272214,23,0.00053346
1716607434.71027851,0.02372983,4150,0.00038156,0.00000000,0,0.00000100,272214,272222,42,0.00047491
1716607434.81031585,0.02118239,4075,0.00018305,0.00000000,0,0.00000106,272222,272235,27,0.00037400
1716607434.90999532,0.02403384,4150,0.00014473,0.00000000,0,0.00000159,272235,272242,21,0.00046122
1716607435.01006961,0.02284171,4093,0.00017456,0.00000000,0,0.00000116,272242,272257,29,0.00049859
1716607435.11004591,0.02330321,4029,0.00025682,0.00000000,0,0.00000100,272257,272255,39,0.00045896
1716607435.20994115,0.02285661,4124,0.00024064,0.00000000,0,0.00000125,272255,272273,33,0.00050796
1716607435.30988240,0.02506405,4087,0.00035811,0.00000000,0,0.00000103,272273,272285,38,0.00048085
1716607435.40987253,0.02233860,4094,0.00026867,0.00000000,0,0.00000126,272285,272290,30,0.00047895
1716607435.51007366,0.02289518,4123,0.00028122,0.00000000,0,0.00000109,272290,272308,43,0.00045680
1716607435.61003733,0.02364493,4047,0.00027079,0.00000000,0,0.00000118,272308,272326,45,0.00047033
1716607435.71022797,0.02092287,4161,0.00031101,0.00000000,0,0.00000098,272326,272329,38,0.00046890
1716607435.81018949,0.02138183,4039,0.00029451,0.00000000,0,0.00000094,272329,272348,47,0.00047290
1716607435.91026950,0.02248734,4118,0.00048538,0.00000000,0,0.00000124,272348,272338,35,0.00066579
1716607436.01023293,0.02108361,4132,0.00026327,0.00000000,0,0.00000125,272338,272365,44,0.00051318
1716607436.11031914,0.02285302,4083,0.00020530,0.00000000,0,0.00000100,272365,272382,39,0.00047721
1716607436.21037984,0.02115995,4155,0.00028444,0.00000000,0,0.00000076,272382,272398,38,0.00045926
1716607436.31037688,0.02288085,4053,0.00050630,0.00000000,0,0.00000103,272398,272393,45,0.00051104
1716607436.41054130,0.02261279,4119,0.00018581,0.00000000,0,0.00000094,272393,272418,44,0.00047081
1716607436.51045871,0.02210220,4120,0.00030355,0.00000000,0,0.00000109,272418,272411,43,0.00046682
1716607436.61061931,0.02197826,4069,0.00017301,0.00000000,0,0.00000086,272411,272422,36,0.00042712
1716607436.71065092,0.01991685,4161,0.00019949,0.00000000,0,0.00000090,272422,272438,37,0.00047114
1716607436.81062341,0.02178022,4066,0.00039971,0.00000000,0,0.00000114,272438,272449,49,0.00046682
1716607436.91063905,0.02158966,4105,0.00038952,0.00000000,0,0.00000123,272449,272468,40,0.00049120
1716607437.01076603,0.02235869,4143,0.00030269,0.00000000,0,0.00000123,272468,272472,38,0.00046273
1716607437.11080670,0.02265301,4060,0.00024083,0.00000000,0,0.00000128,272472,272494,43,0.00040755
1716607437.21080279,0.02307896,4117,0.00027969,0.00000000,0,0.00000104,272494,272512,38,0.00046384
1716607437.31101370,0.02149088,4005,0.00022193,0.00000000,0,0.00000096,272512,272528,32,0.00050984
1716607437.41094732,0.02172614,4065,0.00034092,0.00000000,0,0.00000105,272528,272548,42,0.00046199
1716607437.51080608,0.02314456,4077,0.00023982,0.00000000,0,0.00000118,272548,272570,42,0.00047149
1716607437.61076713,0.02222876,4024,0.00028138,0.00000000,0,0.00000100,272570,272592,39,0.00049608
1716607437.71084595,0.02231230,4110,0.00030752,0.00000000,0,0.00000098,272592,272608,37,0.00046072
1716607437.81091022,0.02261207,4085,0.00021613,0.00000000,0,0.00000108,272608,272611,30,0.00047486
1716607437.91105843,0.02172087,4085,0.00021756,0.00000000,0,0.00000154,272611,272636,36,0.00057162
1716607438.01094794,0.02170474,4065,0.00038669,0.00000000,0,0.00000087,272636,272648,37,0.00018883
